url,title_url,title,short_content,tags
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0301/c1007-29841267.html,大学生仅15%想当科学家 这个比例小吗,近日，中国人民大学统计学院发布的《大学生使命担当调查研究报告》（以下简称《报告》）显示：58%的大学生希望成为职场精英，仅有15%的大学生希望成为专业领域内的一流专家。（据中国青年报）	如果回顾一下中国学生心目中理想职业的历史，科学家绝对是各个年代的高频词汇。,科技-滚动-探索・发现
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0301/c1007-29841260.html,如何激活博士群体科研活力,2月23日，海峡国际会展中心内人头攒动，福州市2018年高校毕业生供需见面会暨博士对接洽谈会在此举办。此次招聘会共有300家用人单位提供了4500个工作岗位，是近年来福州市针对高校毕业生举办的规模最大、涵盖用人单位范围最广、层次最高的现场招聘活动。,滚动-科技-科学界
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0301/c1007-29841204.html,这次太阳能发电主角 很像你家炒菜的盐,太阳能德令哈熔盐式光热电站		使用熔盐存贮热量的太阳能发电技术	日前，有外媒报道，除了太阳能和风能，清洁能源公司还在考虑使用熔盐发电，美国太阳能储备公司等在推动熔盐能像太阳能和风能一样有效发电，且24小时不间断。	熔（Rong）岩（Yan）发电？乍听上去会不会有撞见火山喷发的凌乱感？其实，这次发电的主角是熔盐，没错，很像你家盐罐里的那厮。,滚动-产业动态-科技
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0301/c1007-29841200.html,只有废纸篓大小，微型核电站要上太空,Kilopower反应堆	据国外媒体近日报道，美国宇航局和美国能源部合作开发出一种只有废纸篓大小的核反应堆，并称其为“Kilopower”，也就是千瓦级太空反应堆。它能在太空环境中运行，为太空基地提供电能。,科技-产业动态-滚动
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0226/c1007-29834618.html,移动机器人“冰屏”炫舞“北京八分钟”,图为平昌冬奥会闭幕式上的“北京八分钟”表演。新华社记者 李钢摄	在平昌冬奥会闭幕式的“北京八分钟”中，以人工智能为代表的中国新科技元素惊艳世界。,科学界-科技-滚动
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0226/c1007-29834578.html,全球病毒组项目欲揪出百万未知病毒,　   据美国《科学新闻》双周刊网站近日报道，定于2018年启动的“全球病毒组项目（Global Virome Project）”计划耗资12亿美元，在今后10年内，确定仍未“现身”的约百万种病毒（其中40%―50%的病毒可能感染人类），以便预防下一次病毒大流行。	俗话说：知己知彼，百战不殆。,滚动-科技-科学界
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0226/c1007-29834571.html,万颗星成链，网络将从太空来,图片来自网络	随着“猎鹰9号”携带两颗代号分别为Microsat-2a和Microsat-2b的卫星升空，美国太空探索技术公司（SpaceX）严格保密的“星链”（Starlink）计划终于拉开序幕。	“星链”计划的组成，包括1.2万颗卫星――大约10倍于现役卫星数量，2倍于人类历史上所有发射卫星数量。,科学界-科技-滚动
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0226/c1007-29834565.html,几十年后木星大红斑或会消失,图片来自网络	木星大红斑至少存在了200年甚至更长时间，它是太阳系已知持续最长的风暴。但据美国《大众机械》杂志最新报道，“朱诺”号木星探测器的观测结果显示，大红斑正处于生命周期的最后阶段。,滚动-科学界-科技
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0226/c1007-29834422.html,三问区块链：是什么？有什么用？会成新风口吗？,人民视觉	近段时间，有关比特币的新闻非常吸睛，区块链也跟着火了一把。资本市场上，各种区块链概念股的股价涨跌犹如过山车般惊心动魄。,滚动-科技-科学界
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0226/c1007-29834526.html,共享单车小区内乱停放被起诉 信用分能破解难题吗？,近来，“共享单车禁止入内”成为不少小区大门口的一道醒目标识，而一些没有把单车挡在门外的社区就有了自己的“烦恼”。日前，北京一家物业管理公司称，因需保障小区环境秩序和居民出行安全，每天要清理上百辆乱停放的共享单车。,滚动-科技-产业动态
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0226/c1007-29834426.html,工业级“网红”空气净化器好用？抽检13批次无一合格,随着公众对空气质量的关注，空气净化器年销量逐年攀升，近两年每年都在600万台左右。最近，一种FFU空气净化器在电商平台热销，上海市质监局近期委托上海市环境保护工业行业协会，对这种产品的质量安全进行调查，检测结果令人惊讶。,科技-产业动态-滚动
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0226/c1007-29834413.html,人工智能有望出现中美双引擎,中国研发的无人驾驶车队在广州南沙正式上路	西班牙《国家报》网站报道称，中国正经历一场真正的人工智能革命，其实力已经可以与目前该行业的领导者美国相竞争。中国人工智能企业依图科技联合创始人兼首席执行官朱珑说：“在我看来，未来5至10年，人工智能领域会出现中美双引擎的格局。,产业动态-科技-滚动
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831840.html,又要买买买了！苹果AirPods或迎来大升级,据外媒2月23日报道，知情人士透露，苹果公司打算升级苹果无线耳机AirPods，以增强其可穿戴性。		像iPhone、iPad和Apple Watch等移动设备产品一样，苹果打算持续升级AirPods的硬件。,产业动态-科技-滚动
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831835.html,三星Galaxy S9将支持最大2TB存储卡扩展,据AH独家报道，三星S9将支持2TB容量的microSD卡扩展 。虽然这是一个很给力的功能，但消息人士称，三星并不打算极力宣传，因为目前市面上最大的microSD卡仅512GB，名牌的话不过SanDisk的400TB，可后者的价格高达250美元。,产业动态-科技-滚动
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0226/c1007-29834637.html,专注十年，始终选择Hard模式,“慧眼”卫星团队 航天科技集团五院供图	日前，在轨飞行7个月的“慧眼”通过所有“大考”，正式交付用户。卫星在轨运行期间，圆满完成卫星平台、有效载荷、地面应用系统等测试任务。,科技-发明・创新-滚动
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0226/c1007-29834569.html,月球水可能广泛以羟基形式存在,据《每日科学》官网最新报道，美国国家航空航天局（NASA）分析两次月球任务数据发现，月球的水广泛分布于整个地表，且不局限于特定地区或地形，这些水无论昼夜都会出现，但不一定容易获取。文章发表在最近一期《自然地球科学》杂志上。,航空・航天-科技-发明・创新
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0226/c1007-29834567.html,35亿光年外发现一批迄今最大规模黑洞,据美国《新闻周刊》在线版近日消息，一个国际天文学团队报告说，他们通过分析钱德拉X射线望远镜数据，在35亿光年外的星系里发现有史以来规模最大的一批黑洞。它们极其庞大，比人们通常所说的超大质量黑洞还要大，近一半黑洞都比太阳重百亿倍以上。,科技-发明・创新-滚动
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831918.html,韩国研究团队发明纳米表面活性剂生物技术,人民网北京2月24日电 （张歌）据科技部网站获悉，韩国科学技术信息通信部发布消息称，韩国先进软性物质研究团组利用纳米粒子研制出表面活性剂。该研究结果刊登在国际学术杂志《自然》上。,科技-发明・创新-独家
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831847.html,突破！中科院阿里云发布国内首个超导量子处理器,2月22日，中科院量子信息与量子科技创新研究院与阿里云宣布，在超导量子计算方向发布11比特的云接入超导量子计算服务。这是继IBM后全球第二家向公众提供10比特以上量子计算云服务的系统。,科技-发明・创新-滚动
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0226/c1007-29834267.html,木星南极前所未见景象曝光 蓝色漩涡迷人,近日，NASA公布了由“朱诺”号卫星拍摄到的一组木星南极的影像，醒目的蓝色漩涡以复杂的图案扭曲，如同一幅抽象画作，这颗气态巨行星的浓厚大气层创造了令人惊叹的奇观。 图片来源：NASA官网	 		这些照片虽然相似，但实际上是从不同的角度拍摄的，“朱诺”号在木星南极周围运转约40分钟的过程中捕获了这些迷人的图像。,滚动-探索・发现-科技
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831937.html,加拿大发现新的生物标志物有助于更有效治疗癌症,人民网北京2月24日电 （张歌）据科技部网站获悉，加拿大阿尔伯塔大学发现一种叫RYBP的蛋白质可以防止癌细胞自我修复，这可能会有助于更有效治疗癌症。RYBP作为非典型多梳性压抑复合物1（PRC1）的一个成员，与PRC1其它成员一样，被表述为一个转录调控因子，在调控基因表达方面广为人知。,科技-张歌-滚动
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831787.html,可伸缩传感器有助提高慢性病检测效率,英国格拉斯哥大学２２日发布一项研究说，利用高伸缩性材料制作的无线健康传感器有利于糖尿病等慢性病患者日常佩戴，可检测一些关键指标，减少患者血检次数，提高慢性病日常护理效果。	人体汗液中含多种物质，其中就包括血糖和尿素，因此监测汗液中这类物质的水平有助于医生更好地诊断和监控包括糖尿病、肾病以及部分癌症在内的慢性病。,科技-滚动-探索・发现
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831696.html,鸿雁星座工程今年启动 “用户不在服务区”有望终结,2018年我国鸿雁星座首发星任务将执行，全面启动鸿雁星座工程建设。星座建成后，由300余颗卫星和数据业务处理中心组成的全球低轨卫星星座通信系统，将让“您拨叫的用户不在服务区”这句话成为历史。,科技-滚动-探索・发现
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831690.html,我国科学家绘制出全球首个哺乳动物细胞图谱,浙江大学医学院干细胞与再生医学中心郭国骥教授团队研发出低成本、高效率、完全国产化的高通量单细胞测序平台“Microwell―seq”，对来自小白鼠近50种器官组织的40余万个细胞进行了系统性的单细胞转录组分析，绘制出全球首个哺乳动物的细胞图谱。该成果于美国当地时间2月22日中午12点刊登在国际学术期刊《细胞》杂志上。,科技-探索・发现-滚动
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0226/c1007-29834267.html,木星南极前所未见景象曝光 蓝色漩涡迷人,近日，NASA公布了由“朱诺”号卫星拍摄到的一组木星南极的影像，醒目的蓝色漩涡以复杂的图案扭曲，如同一幅抽象画作，这颗气态巨行星的浓厚大气层创造了令人惊叹的奇观。 图片来源：NASA官网	 		这些照片虽然相似，但实际上是从不同的角度拍摄的，“朱诺”号在木星南极周围运转约40分钟的过程中捕获了这些迷人的图像。,科技-滚动-探索・发现
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831937.html,加拿大发现新的生物标志物有助于更有效治疗癌症,人民网北京2月24日电 （张歌）据科技部网站获悉，加拿大阿尔伯塔大学发现一种叫RYBP的蛋白质可以防止癌细胞自我修复，这可能会有助于更有效治疗癌症。RYBP作为非典型多梳性压抑复合物1（PRC1）的一个成员，与PRC1其它成员一样，被表述为一个转录调控因子，在调控基因表达方面广为人知。,张歌-滚动-独家
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831787.html,可伸缩传感器有助提高慢性病检测效率,英国格拉斯哥大学２２日发布一项研究说，利用高伸缩性材料制作的无线健康传感器有利于糖尿病等慢性病患者日常佩戴，可检测一些关键指标，减少患者血检次数，提高慢性病日常护理效果。	人体汗液中含多种物质，其中就包括血糖和尿素，因此监测汗液中这类物质的水平有助于医生更好地诊断和监控包括糖尿病、肾病以及部分癌症在内的慢性病。,科技-滚动-探索・发现
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831696.html,鸿雁星座工程今年启动 “用户不在服务区”有望终结,2018年我国鸿雁星座首发星任务将执行，全面启动鸿雁星座工程建设。星座建成后，由300余颗卫星和数据业务处理中心组成的全球低轨卫星星座通信系统，将让“您拨叫的用户不在服务区”这句话成为历史。,科技-滚动-探索・发现
http://scitech.people.com.cn/index4.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831690.html,我国科学家绘制出全球首个哺乳动物细胞图谱,浙江大学医学院干细胞与再生医学中心郭国骥教授团队研发出低成本、高效率、完全国产化的高通量单细胞测序平台“Microwell―seq”，对来自小白鼠近50种器官组织的40余万个细胞进行了系统性的单细胞转录组分析，绘制出全球首个哺乳动物的细胞图谱。该成果于美国当地时间2月22日中午12点刊登在国际学术期刊《细胞》杂志上。,探索・发现-滚动-科技
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0301/c1007-29841194.html,用多孔仿生纤维 织就一款北极熊“毛衣”,具有“热隐身”功能的仿生隔热织物，在红外相机下显示隔热效果。卢绍庆供图	生活在极地世界的北极熊是最不怕冷动物之一，原因自然是北极熊自带一身最抗寒的“皮草”。,探索・发现-滚动-科技
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0301/c1007-29841189.html,冰结构探测机器人 成功用于南极科考,探冰机器人受访者供图	由中国科学院沈阳自动化研究所自主研发的探冰机器人，在我国第34次南极科考中，成功执行了 “南极埃默里冰架地形勘测”项目地面勘察现场试验任务。这也是我国地面机器人首次投入极地考察中的冰盖探路应用。,滚动-科技-产业动态
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0301/c1007-29841171.html,隔空操作成果武装可穿戴设备还需闯关,	影视作品经常出现这样的镜头，小手一划拉，一面虚拟屏幕就出现在眼前，但是，种种令人心醉神迷的“隔空操作”大多数都是艺术的渲染而非创新成果的落地。不过，有人寄希望于华为新公开的一项专利申请，能够让电影里的高科技进入现实生活。,滚动-科技-科学界
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0301/c1007-29841147.html,寻找另一个地球 科学家有四大法宝,行星Kepler-186f的艺术构想图		行星运动使光谱发生频率红移和蓝移	仰望星空，在地球之外，是否还存在宜居的星球？这个问题带给人们无限的遐想。	关于宜居行星的探测，不断有好消息传来。,滚动-发明・创新-科技
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0301/c1007-29841137.html,在春季星空中寻找行星身影,3月19日晚金星、水星将依偎在月亮旁边（示意图）	春回大地，一幕幕精彩天象也如期上演。本月天空的主角是几颗明亮的行星，其中水星将在月中迎来大距，观测条件不错。,滚动-科技-产业动态
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831764.html,科技塑造奥运新“视界”,平昌冬奥会开幕前，本报记者到奥运村采访。在国际区的一家赞助商体验馆，记者和来自世界各地的运动员们一起体验了一次“科技版平昌冬奥场馆”：只要坐在椅子上输入简单的个人信息，并戴上手环，就可以通过VR眼镜现场观看到整个平昌冬奥会的全部比赛场地，完全是一次身临其境、高空俯瞰的体验。,科技-科学界-滚动
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831681.html,新闻分析：上万颗卫星包裹全球，“星链”靠谱吗？,美国太空探索技术公司２２日将该公司卫星互联网项目首批测试卫星送入太空，为搭建由约１．２万颗卫星组成的太空“星链”做准备。	１．２万颗卫星，大约相当于现役卫星数量的１０倍，史上所有发射卫星数量的２倍。,科学界-科技-滚动
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829898.html,他们为极寒高铁擦亮“千里眼”,　 　2月21日，大年初六，凌晨1时，位于哈西的哈尔滨动车所检修库内灯火通明，16组动车组在地库内排列整齐。哈尔滨电务段列控车载设备车间ATP检修工区副工长闫亮走进驾驶室，打开ATP机柜，把携带的笔记本电脑与之接入，轻点鼠标，记录这趟高铁运行的“黑匣子”里的数据就拷贝成功了。,滚动-科技-科学界
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829863.html,脉动极光或由电磁波起伏触发,英国《自然》杂志上近日发表的一篇物理学论文称，日本东京大学科学家通过观察分析，提出了被称为脉动极光的强烈闪烁光源的起源最新见解。这一理论将揭示与等离子物理相关的更多细节，也将用于理解木星和土星上的极光现象。,科技-科学界-滚动
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829805.html,“实验3”号科考船凯旋, 经过12230海里的航行，中国科学院南海海洋研究所“实验3”号科考船圆满完成中国和巴基斯坦首次北印度洋联合考察任务，22日返回广州。	应巴基斯坦国家海洋研究所邀请，“实验3”号科考船于2017年12月30日从广州起航，经马六甲海峡前往北印度洋，于2018年1月14日抵达巴基斯坦外海的莫克兰海沟，开展海洋地质、物理海洋、海洋生物与微生物等多学科综合考察。,科技-科学界-滚动
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831738.html,印度虽推行数字化改变 但4G网速仍为世界最慢,印度可能会走向数字化，但上网高速化仍要面临很大的挑战，尤其是在4G网络方面。据《印度时报》2月22日报道尽管印度电信网络公司宣布大规模推出4G服务，印度的平均网速在世界上仍排名倒数。,科技-产业动态-滚动
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829937.html,纸张薄的钢板上印画，新技术可以分毫不差,生产线上的钢板	记者日前在浙江大学工业技术研究院自主建设的中试车间里看到，一卷卷薄如纸张的钢板像布匹一样在生产线上飞动，各种图案被瞬间印制在钢板上，令人叹为观止。	据了解，这条国内首创的新技术生产线基于钢板覆膜自动连续换膜机构、快速调平及调高装置、钢板覆膜双重纠偏调整装置、高速彩印板高精度视觉比对纠错系统等多项技术专利，生产的彩印钢板厚度从0.3毫米到1毫米不等，彩印工艺为全国最高。,科技-产业动态-滚动
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829902.html,假期余额已用尽，春节综合征怎么治,快乐的日子总是那么短暂。转眼，我们迎来了农历春节假期后的第一个工作日。,滚动-科技-产业动态
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829880.html,今天的技术“新贵”，明天让你受益,图① 传感城市以巨大的传感器网络为基础，收集空气质量、噪声水平及人们的行为等数据。		图② 对抗式生成网络利用两个神经网络，让二者对抗“厮杀”作为训练。,滚动-科技-产业动态
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829859.html,改善视力试剂将进行人体实验,以色列科学家不久前研发出“纳米滴剂”，它滴在实验猪眼角膜后的结果显示，能够改善近视和远视状况。该研究成果已获得了专利，并将在2018年底进行人体临床实验。,滚动-科技-产业动态
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831778.html,移动互联让传统年俗玩出了新花样,根据淘宝、天猫、支付宝、菜鸟、飞猪、高德等10多个平台2月1日―2月18日的运营数据，阿里巴巴在2月21日发布了《2018中国人新年俗报告》。这是阿里巴巴经济体首次以全家福的名义“数据化”中国人春节新习俗，一度淡化的传统年俗在互联网技术的加持下被重塑。,科技-发明・创新-滚动
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0224/c1007-29831712.html,智能“大数据”护航春运,站在西安高铁北站进站口，６０岁的陕西蓝田县农民李玉琴拉着丈夫张志祥的袖口，不停向里面张望。这是她第一次乘坐高铁，目的地是首都北京。,科技-发明・创新-滚动
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829871.html,FDA首次给脑震荡血检工具开绿灯, 美国食品和药物管理局（FDA）近日向一家公司开了绿灯，允许其出售用以评估轻度创伤性脑损伤或脑震荡的血液检测工具。据《科学美国人》官网报道，FDA认为这种血液检测可以加速诊断，并避免脑部过度暴露于扫描射线。,发明・创新-科技-滚动
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829855.html,全新给药方式可降低癌症复发率,据美国《科学・转化医学》杂志近日刊登的一篇论文称，美国一个科研团队开发出全新给药方式，可通过注射一种特殊凝胶，将化疗药物和免疫治疗药物直接递送到肿瘤部位，再先后释放。该方法有望降低癌症的复发率。,科技-发明・创新-滚动
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829781.html,脂质组学技术揭示拔罐疗法科学原理,中医拔罐治疗有什么科学依据和作用原理？22日，科技日报记者从陆军军医大学第二附属医院（重庆新桥医院）获悉，该院全军肿瘤研究所李咏生团队率先使用小鼠拔罐模型，运用超高效液相-质谱联用仪建立的脂质代谢组学平台，揭示了拔罐疗法导致体内抗炎/促炎脂质代谢谱的变化规律，为拔罐疗法的潜在机制提供了科学支撑。研究论文已于20日在《Cell Physiol Biochem》杂志发表。,科技-发明・创新-滚动
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829950.html,一个“三无”文明的秘密,近日，一个名为玛雅文明水下洞穴探索的项目团队发表声明称，经过几个月的研究，考古学家和潜水员在玛雅文明的摇篮――墨西哥的尤卡坦半岛发现了一条连接两个水下洞穴的通道。该通道长达347公里，或许是世界上最长的被水淹没的洞穴。,滚动-探索・发现-科技
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829892.html,我科研团队发现哮喘治疗新靶标,记者近日从常州大学获悉，上海中医药大学杨永清教授研究团队与该校邓林红教授研究团队合作，发现了哮喘治疗新靶标――肌动蛋白结合蛋白2（Transgelin-2），这将为研发哮喘治疗新药与有效控制哮喘，找到了一条新的路径。研究成果日前已刊登在国际著名期刊《Science Translational Medicine》上，并作为封面文章。,科技-滚动-探索・发现
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829869.html,快速投入使用的 电子战术指挥站,2月21日在LAGO会议中心举办的“大数据”展会上，以色列INTENSE技术公司展示出军民两用产品――“OMEGA电子战术指挥站”。公司首席运营官Yakov Hemo表示，电子战术指挥站（图右）能够安装在汽车或摩托车上，抵达目的地后能够在2分钟内投入使用。,滚动-探索・发现-科技
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829847.html,业余天文学者捕获超新星爆炸第一束光,据《大众机械》杂志官网22日报道，阿根廷一位业余天文学者维克多・布索做了一件前所未有的事情――从一颗巨大恒星的超新星爆发中捕获到第一束光，科学家说，这种发现几率是千万分之一甚至亿分之一。	布索在2017年9月16日测试了自己的40厘米望远镜的新镜头，接下来，他一直专注于观测螺旋星系NGC 613，那里距离地球大约80万光年。,科技-滚动-探索・发现
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829797.html,迄今发现的最远超新星获证,英国南安普敦大学21日发表公报说，天文学家进一步证实了此前发现的罕见超新星是迄今观察到距离地球最远的一颗超新星。	超新星是某些恒星在演化接近末期时经历的一种剧烈爆炸。,探索・发现-滚动-航空・航天
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829950.html,一个“三无”文明的秘密,近日，一个名为玛雅文明水下洞穴探索的项目团队发表声明称，经过几个月的研究，考古学家和潜水员在玛雅文明的摇篮――墨西哥的尤卡坦半岛发现了一条连接两个水下洞穴的通道。该通道长达347公里，或许是世界上最长的被水淹没的洞穴。,滚动-探索・发现-科技
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829892.html,我科研团队发现哮喘治疗新靶标,记者近日从常州大学获悉，上海中医药大学杨永清教授研究团队与该校邓林红教授研究团队合作，发现了哮喘治疗新靶标――肌动蛋白结合蛋白2（Transgelin-2），这将为研发哮喘治疗新药与有效控制哮喘，找到了一条新的路径。研究成果日前已刊登在国际著名期刊《Science Translational Medicine》上，并作为封面文章。,滚动-探索・发现-科技
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829869.html,快速投入使用的 电子战术指挥站,2月21日在LAGO会议中心举办的“大数据”展会上，以色列INTENSE技术公司展示出军民两用产品――“OMEGA电子战术指挥站”。公司首席运营官Yakov Hemo表示，电子战术指挥站（图右）能够安装在汽车或摩托车上，抵达目的地后能够在2分钟内投入使用。,科技-滚动-探索・发现
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829847.html,业余天文学者捕获超新星爆炸第一束光,据《大众机械》杂志官网22日报道，阿根廷一位业余天文学者维克多・布索做了一件前所未有的事情――从一颗巨大恒星的超新星爆发中捕获到第一束光，科学家说，这种发现几率是千万分之一甚至亿分之一。	布索在2017年9月16日测试了自己的40厘米望远镜的新镜头，接下来，他一直专注于观测螺旋星系NGC 613，那里距离地球大约80万光年。,滚动-探索・发现-科技
http://scitech.people.com.cn/index5.html#fy01,http://scitech.people.com.cn/n1/2018/0223/c1007-29829797.html,迄今发现的最远超新星获证,英国南安普敦大学21日发表公报说，天文学家进一步证实了此前发现的罕见超新星是迄今观察到距离地球最远的一颗超新星。	超新星是某些恒星在演化接近末期时经历的一种剧烈爆炸。,探索・发现-滚动-航空・航天
http://scitech.people.com.cn/index6.html#fy01,http://scitech.people.com.cn/n1/2018/0301/c1007-29841120.html,太阳系中的大块头,木星闪耀在晨曦微露的夜空姜雪鹏摄		2016年11月25日，故宫博物院，木星伴残月，其身边的卫星清晰可见。李鹏摄	新春长假已过，人们逐渐回到了自己的工作岗位上，开始了充满活力的全新一年。,科技-科学界-滚动
http://scitech.people.com.cn/index6.html#fy01,http://scitech.people.com.cn/n1/2018/0301/c1007-29841112.html,月球上的水比预想的多,据国外媒体报道，一项新研究发现，月球上的水资源分布可能比原先认为的更为广泛，并且不局限于特定区域。不过，这些水源可能并不容易获取。,滚动-探索・发现-科技
http://scitech.people.com.cn/index6.html#fy01,http://scitech.people.com.cn/n1/2018/0301/c1007-29841089.html,纳米材料间“拉链”性能首获系统认知,记者从上海交通大学了解到，最近一期微纳米研究领域的国际标志性刊物《纳米尺度》（Nanoscale）上，发表了该校李寅峰教授课题组有关二维纳米材料晶界的最新研究成果，系统揭示了石墨烯和氮化硼面内杂化结构中晶界的力学、热学特性和机理。	二维纳米材料具有传统材料无法企及的优异物理化学性能，其性能调控是材料学科和力学学科共同关注的热点。,滚动-科技-产业动态
http://scitech.people.com.cn/index6.html#fy01,http://scitech.people.com.cn/n1/2018/0301/c1007-29841073.html,试管“迷你大脑”可用于研究脑褶皱,以色列魏兹曼科学院研究人员表示，他们找到在试管中培育微型大脑的方法，这种微型大脑可以产生类似人脑的褶皱，研究它可为分析和医治小头症、癫痫和精神分裂症等疾病开辟新道路。	现实生活中，每3万个婴儿中就约有1个婴儿的大脑生来光滑无褶皱，其成长过程中面临重大疾病的威胁，寿命也较正常婴儿短很多。,滚动-科技-发明・创新
http://scitech.people.com.cn/index6.html#fy01,http://scitech.people.com.cn/n1/2018/0301/c1007-29840968.html,《国家生物技术发展战略纲要》启动编制, 28日，由科技部牵头，发改委、财政部共16部委组成的《国家生物技术发展战略纲要》（以下简称《纲要》）编制领导小组第一次会议召开。这意味着《纲要》正式步入编制阶段。,滚动-科技-发明・创新
